critical,high,medium,low,pattern_count,hash_match,extension_mismatch,file_size,macro_detected,pdf_js,embedded_file,packer_detected,suspicious_imports,yara_matches,label
1,6,8,1,14,0,0,4411.189955456131,0,0,1,0,0,12,1
2,3,6,3,9,0,1,3855.419237777165,0,0,1,0,0,7,1
1,0,1,5,2,0,0,790.6345947181131,0,0,0,0,0,2,0
4,2,6,2,8,1,1,4404.967935247761,0,0,0,1,0,15,1
0,2,2,1,1,0,0,2685.431628541321,0,0,0,0,0,1,0
1,1,0,3,3,0,1,18.897067748458948,0,0,0,0,0,2,0
0,0,2,6,1,0,0,698.0011760588761,0,0,0,0,0,1,0
5,6,6,3,5,0,1,3372.501423575028,0,0,1,1,1,13,1
0,1,3,3,4,0,0,1144.621427150033,0,0,0,0,0,1,0
1,1,0,4,2,0,0,408.8121816083713,0,0,0,0,0,0,0
1,0,0,5,4,0,1,2891.958105463486,0,0,0,0,0,2,0
4,2,6,0,8,1,1,2616.414220572389,0,0,1,0,1,9,1
1,1,2,6,1,0,0,1307.3543111399645,0,0,0,0,0,1,0
0,2,5,3,11,1,1,2641.255204597111,0,1,0,0,0,13,1
0,1,1,6,3,0,0,1358.0987284536977,0,0,0,0,0,3,0
1,6,4,0,18,0,0,2422.4249456691286,1,1,0,1,0,8,1
4,5,6,4,15,0,1,4308.167020468727,0,0,0,0,1,9,1
1,1,1,2,4,0,1,2470.370745313689,0,0,0,0,0,3,0
1,2,0,4,3,0,0,1165.0755902725755,0,0,0,0,0,3,0
4,5,6,4,12,1,0,3501.806560447204,1,1,0,1,1,11,1
1,1,1,3,0,0,1,2679.541822609682,0,0,0,0,0,3,0
1,0,2,6,1,0,0,1902.9071816137798,0,0,0,0,0,0,0
4,5,8,0,20,1,1,4613.181473911814,0,1,1,0,0,7,1
1,1,3,6,1,0,1,2757.870750337089,0,0,0,0,0,1,0
0,2,2,3,1,0,1,844.459958262997,0,0,0,0,0,3,0
5,6,4,3,11,0,1,3173.310208596277,1,1,1,0,1,13,1
3,1,8,1,15,1,0,1685.0391904536932,1,1,0,1,0,7,1
2,1,8,4,15,0,1,4728.508751000745,1,0,1,0,0,13,1
0,0,1,5,1,0,1,539.6690743478179,0,0,0,0,0,0,0
0,2,1,5,3,0,0,380.1038218658485,0,0,0,0,0,3,0
0,2,0,3,0,0,1,435.2729353997269,0,0,0,0,0,4,0
1,1,2,5,1,0,0,95.62757188637293,0,0,0,0,0,4,0
2,2,2,4,6,0,1,1653.977482730146,1,1,1,1,0,12,1
0,2,8,2,13,1,1,1042.930584785851,0,1,1,0,0,9,1
1,0,1,3,0,0,1,2093.4863907287595,0,0,0,0,0,2,0
0,1,3,1,1,0,0,1170.5565756695883,0,0,0,0,0,3,0
2,5,4,0,7,0,1,2156.8825585661575,0,1,0,1,1,6,1
3,5,5,4,12,1,1,3023.6145170913624,0,0,0,1,0,18,1
4,3,7,4,10,1,1,3132.225434143717,0,0,0,0,1,6,1
0,2,2,2,2,0,0,2902.9013212782656,0,0,0,0,0,2,0
4,1,5,0,12,0,0,4543.063525929776,0,0,1,1,0,20,1
0,1,1,6,3,0,1,2553.926921672891,0,0,0,0,0,1,0
2,1,2,2,6,0,1,1137.460994006145,1,1,1,1,0,18,1
0,2,3,2,3,0,0,2943.2210154429977,0,0,0,0,0,0,0
0,2,2,1,0,0,0,2632.7507497528295,0,0,0,0,0,0,0
4,4,6,2,12,1,0,3962.188601581642,1,1,1,0,1,15,1
0,1,0,3,2,0,1,1808.4444076567995,0,0,0,0,0,2,0
1,2,0,3,0,0,0,1610.5704736569191,0,0,0,0,0,3,0
0,2,0,5,0,0,1,2051.3817143780125,0,0,0,0,0,1,0
0,0,3,5,1,0,0,403.0761303334856,0,0,0,0,0,3,0
0,0,0,1,3,0,1,628.2274661181095,0,0,0,0,0,0,0
1,1,0,3,4,0,0,1705.8295882753005,0,0,0,0,0,3,0
0,2,3,6,2,0,1,272.8969971093263,0,0,0,0,0,2,0
0,4,8,3,7,1,0,4860.471573236936,1,0,1,1,0,5,1
0,0,1,5,4,0,1,137.90771567157807,0,0,0,0,0,0,0
1,3,4,4,12,0,0,4768.995375876007,0,0,1,0,0,8,1
0,4,2,3,8,0,0,4690.608654554101,0,1,0,1,0,5,1
4,2,3,1,14,0,0,763.867076162495,1,1,1,0,0,15,1
5,6,8,3,17,1,1,4941.191273149067,1,1,1,1,1,13,1
1,0,0,3,4,0,0,1470.0363741729784,0,0,0,0,0,1,0
1,3,4,3,8,1,0,1227.2356493847433,0,0,1,1,1,17,1
0,0,1,3,3,0,0,2293.3495129205994,0,0,0,0,0,2,0
3,3,4,1,12,0,1,1852.151073841578,1,0,1,0,1,10,1
2,3,2,3,19,0,1,183.36027891424146,0,1,0,0,1,8,1
2,4,8,1,12,1,1,851.0126228099838,0,1,1,1,1,12,1
0,2,2,2,0,0,1,214.85345751191315,0,0,0,0,0,4,0
1,2,2,3,1,0,1,907.2208324767697,0,0,0,0,0,3,0
0,2,2,1,13,1,1,2534.560157565543,1,0,0,1,0,16,1
1,2,1,3,3,0,0,1872.0609524732993,0,0,0,0,0,4,0
3,4,3,1,14,1,1,300.1524112274863,1,1,1,0,0,20,1
1,2,3,2,3,0,0,744.7374445144098,0,0,0,0,0,3,0
0,1,3,2,1,0,1,300.9120021125927,0,0,0,0,0,4,0
1,0,0,6,2,0,0,927.9701544369882,0,0,0,0,0,4,0
0,1,2,2,3,0,0,1297.9927457896524,0,0,0,0,0,1,0
3,1,7,3,20,1,0,1228.6356446493592,1,0,0,0,1,13,1
0,1,3,3,0,0,0,168.7007692681113,0,0,0,0,0,3,0
3,3,5,1,20,0,1,3149.2847425871855,1,0,1,0,1,20,1
0,2,2,1,1,0,0,1909.6661013018493,0,0,0,0,0,3,0
0,1,2,6,2,0,0,192.46653078175507,0,0,0,0,0,1,0
0,4,4,4,13,1,1,3179.1601272351963,0,0,0,0,1,15,1
0,4,7,2,14,0,0,1313.3596580947064,0,1,0,0,0,6,1
1,0,0,1,4,0,0,381.2098327148869,0,0,0,0,0,1,0
5,2,2,1,12,1,1,365.5058574658773,1,0,0,1,0,17,1
4,3,8,3,7,0,1,200.16167823031174,1,0,1,1,0,9,1
0,3,5,1,20,0,0,3960.3281673881056,0,1,0,1,0,9,1
5,4,4,1,9,1,0,3071.1847507023444,0,0,0,0,1,18,1
1,1,3,3,1,0,1,2115.3492035252284,0,0,0,0,0,1,0
1,0,0,3,2,0,0,1800.343710275048,0,0,0,0,0,0,0
4,5,6,3,9,1,1,1731.1615497775038,1,0,0,0,0,10,1
0,2,2,2,3,0,1,1564.727305738285,0,0,0,0,0,3,0
4,6,4,0,13,1,0,3383.0499607993243,0,0,1,1,1,10,1
4,6,7,1,5,0,1,3675.8213197299265,0,0,1,0,0,13,1
1,2,0,4,0,0,0,1810.0289664859542,0,0,0,0,0,2,0
5,6,8,1,20,0,0,1387.2241719390813,1,1,0,1,1,15,1
0,1,1,5,3,0,1,1853.4964304620325,0,0,0,0,0,1,0
1,2,3,5,2,0,1,1440.4378127570435,0,0,0,0,0,4,0
2,6,6,2,17,0,0,2168.238230361263,0,1,1,0,1,8,1
5,5,5,0,15,1,0,4967.0520969649315,1,1,1,1,0,12,1
3,6,5,0,6,0,0,3167.7395664076134,0,1,1,1,1,12,1
4,4,7,0,19,1,0,1838.0741021615913,0,0,1,1,0,15,1
5,4,3,1,12,1,1,4343.195270999487,1,0,1,1,0,16,1
0,1,1,2,4,0,0,1461.0029134517952,0,0,0,0,0,4,0
1,1,3,2,3,0,0,771.3720085656308,0,0,0,0,0,0,0
1,2,1,6,1,0,1,518.6294220536086,0,0,0,0,0,0,0
1,2,0,1,4,0,1,349.6885890541221,0,0,0,0,0,0,0
1,2,3,5,3,0,0,2062.467267343419,0,0,0,0,0,3,0
4,5,3,3,12,1,1,844.0299024806278,0,1,1,0,1,15,1
0,0,2,4,4,0,1,2769.843055086653,0,0,0,0,0,3,0
1,3,4,4,19,1,0,4540.645503549533,1,1,0,1,0,16,1
5,2,8,1,18,1,0,3065.3993681825423,1,0,0,0,1,12,1
1,2,1,4,2,0,0,2314.404399704332,0,0,0,0,0,1,0
1,2,3,5,0,0,0,2629.4878284051115,0,0,0,0,0,4,0
2,1,2,4,9,0,0,4415.791698114256,1,0,1,1,0,7,1
1,2,2,4,0,0,0,327.7646752164892,0,0,0,0,0,3,0
0,2,1,5,3,0,0,573.8372735367427,0,0,0,0,0,2,0
1,1,1,3,0,0,0,2522.220813058937,0,0,0,0,0,2,0
2,5,3,2,17,1,0,2049.152277611281,0,1,1,0,1,8,1
1,2,2,3,0,0,1,76.40620784997309,0,0,0,0,0,0,0
3,3,4,3,9,0,0,2226.2328242166677,1,0,1,0,1,9,1
0,0,3,4,4,0,1,927.0339902148336,0,0,0,0,0,4,0
0,1,0,2,3,0,0,416.03161663219487,0,0,0,0,0,0,0
1,2,8,0,12,1,1,3645.113687277531,1,1,0,1,0,10,1
1,2,1,4,4,0,1,1859.353164320472,0,0,0,0,0,0,0
1,1,2,1,3,0,1,2032.2960578635416,0,0,0,0,0,1,0
1,1,7,0,19,1,0,3664.2838928594097,1,1,0,0,0,8,1
0,0,3,1,0,0,0,1185.8066595482119,0,0,0,0,0,4,0
5,6,3,3,10,1,1,1411.192818870527,1,0,1,1,1,11,1
0,0,0,2,2,0,0,2106.0083973779656,0,0,0,0,0,4,0
0,6,7,4,14,1,0,454.32320892590093,1,1,0,0,0,17,1
1,0,3,4,0,0,0,2205.5411391863895,0,0,0,0,0,3,0
2,3,5,4,16,1,0,4999.8771598878275,0,0,0,0,0,6,1
5,4,5,0,18,0,0,3563.594413975353,1,0,0,1,0,10,1
2,1,4,2,5,1,0,1436.4321095336632,0,1,1,0,0,12,1
0,3,8,4,15,1,1,2052.163252522185,1,0,1,1,0,9,1
0,1,1,5,3,0,1,1321.2749030980854,0,0,0,0,0,0,0
0,1,2,4,3,0,1,1512.070252149889,0,0,0,0,0,4,0
1,3,6,3,10,0,0,3718.1246878536535,1,1,0,0,0,19,1
0,2,6,0,7,0,0,4102.428122588737,1,0,0,1,1,15,1
1,2,2,3,4,0,1,1679.800228869895,0,0,0,0,0,1,0
0,1,2,1,10,0,0,2579.8146823146562,1,1,1,0,0,15,1
0,1,2,6,0,0,0,996.8070560193383,0,0,0,0,0,0,0
4,6,6,2,9,0,0,2360.7264414565934,1,1,0,0,0,20,1
2,2,2,0,11,0,1,328.6529106197815,1,0,1,0,0,10,1
3,2,7,1,10,1,1,2123.720208866599,1,0,1,0,1,15,1
0,0,0,6,2,0,0,1738.0604417122888,0,0,0,0,0,0,0
1,6,5,0,5,0,1,3915.330607604834,1,0,0,1,1,19,1
3,5,3,0,16,0,1,3348.275036607874,0,0,0,1,1,14,1
1,1,2,5,4,0,1,1324.2497120303935,0,0,0,0,0,4,0
5,1,4,2,12,1,0,1696.1606880318564,0,1,1,1,1,7,1
5,2,7,3,20,0,0,859.3620131920362,0,0,0,1,1,14,1
1,0,1,2,2,0,1,462.3502584440938,0,0,0,0,0,0,0
1,1,1,6,0,0,0,1637.6113549297177,0,0,0,0,0,3,0
0,1,0,4,0,0,1,2745.3736688877516,0,0,0,0,0,4,0
5,1,3,2,9,1,1,1233.4875543667872,1,0,1,0,0,10,1
1,1,1,5,3,0,1,1574.1887534161979,0,0,0,0,0,4,0
0,2,0,3,4,0,1,2366.8952469433057,0,0,0,0,0,0,0
5,5,8,2,14,0,1,1151.048015308177,0,1,0,1,1,7,1
0,0,0,1,4,0,0,734.2326128138789,0,0,0,0,0,2,0
0,1,0,6,2,0,1,2329.0959805371167,0,0,0,0,0,2,0
4,2,2,3,8,1,0,3442.0070805555843,0,1,0,1,1,6,1
5,5,7,3,15,1,1,2178.151364213649,1,1,1,0,0,14,1
2,2,4,4,8,1,1,1574.623777064574,0,0,1,0,0,18,1
4,1,4,0,10,0,1,915.3136350417282,0,1,0,0,0,9,1
1,2,2,3,3,0,1,2587.7770898648214,0,0,0,0,0,4,0
5,2,8,0,5,0,0,3319.302784449524,1,0,1,0,1,16,1
3,5,7,4,5,0,0,455.54395116025853,1,0,0,1,0,9,1
1,2,2,1,4,0,1,1217.4691951823456,0,0,0,0,0,3,0
4,3,3,3,12,0,1,1356.9863824868128,1,1,0,0,0,11,1
1,1,2,2,3,0,0,1734.968900033435,0,0,0,0,0,3,0
5,1,8,0,8,1,0,255.14380901312336,1,1,1,0,0,10,1
0,1,1,3,4,0,1,1390.4676419586613,0,0,0,0,0,2,0
4,6,6,1,17,0,1,3091.2647444200725,0,1,0,1,0,20,1
3,3,3,1,19,0,1,673.639837864145,0,1,1,0,0,10,1
1,2,1,1,4,0,1,176.37614668970872,0,0,0,0,0,2,0
1,5,7,0,7,0,1,2253.0740263083894,1,1,1,1,1,17,1
3,2,6,2,13,0,1,3155.9546614708975,1,1,1,1,0,14,1
0,2,3,5,4,0,0,1620.0989997841052,0,0,0,0,0,3,0
2,6,6,0,16,1,1,3321.7974197443023,1,0,1,1,0,14,1
1,2,2,4,13,0,0,1554.0669951795937,1,0,1,0,0,12,1
0,0,2,3,0,0,1,2461.4117463249386,0,0,0,0,0,1,0
1,1,0,1,2,0,0,991.6987978942345,0,0,0,0,0,3,0
5,3,6,0,8,0,0,4286.257932166083,0,1,0,0,0,14,1
1,1,8,4,15,1,0,3855.804335681109,1,0,1,0,1,19,1
4,5,5,0,11,1,0,2553.648408678954,1,0,1,0,1,8,1
1,2,3,2,0,0,0,2484.489433991114,0,0,0,0,0,2,0
3,4,5,2,14,0,0,217.2792501369052,1,0,1,1,0,9,1
0,0,2,6,4,0,0,855.2179157384109,0,0,0,0,0,1,0
1,5,8,4,10,0,0,559.4244054816536,1,0,0,1,1,14,1
1,2,1,2,4,0,1,1928.798986182404,0,0,0,0,0,4,0
1,2,1,2,2,0,0,2367.7688591842257,0,0,0,0,0,1,0
3,6,2,1,6,0,0,3194.5417593601346,0,1,0,1,1,8,1
3,5,8,1,9,0,1,615.5574858971399,1,0,0,0,1,10,1
0,2,2,4,0,0,1,824.9339481731075,0,0,0,0,0,2,0
1,0,0,1,3,0,0,1223.812906648843,0,0,0,0,0,3,0
0,2,2,1,2,0,1,1757.4015619974562,0,0,0,0,0,3,0
1,1,0,3,3,0,0,839.04510885001,0,0,0,0,0,1,0
3,5,4,1,14,1,1,4714.141896171616,1,1,0,0,1,10,1
1,0,3,5,1,0,1,1874.8573002101737,0,0,0,0,0,3,0
0,1,2,2,3,0,0,808.5308522976222,0,0,0,0,0,0,0
0,2,1,5,1,0,0,2227.044591839016,0,0,0,0,0,0,0
0,0,0,2,2,0,0,2868.7308177571917,0,0,0,0,0,2,0
1,6,2,4,16,1,1,2585.405304046636,1,0,1,1,1,11,1
1,1,2,5,4,0,1,1902.345375956183,0,0,0,0,0,2,0
0,2,3,0,18,1,1,2580.316571950789,0,0,1,1,1,12,1
0,6,4,1,8,1,1,431.8178695641313,1,0,1,1,0,14,1
4,1,7,0,12,1,1,106.9238064948654,0,0,0,1,0,13,1
0,2,1,5,1,0,1,2287.2986433799783,0,0,0,0,0,3,0
0,2,3,5,4,0,1,2158.405584795605,0,0,0,0,0,3,0
0,0,2,1,4,0,0,1875.9329944896476,0,0,0,0,0,1,0
3,1,8,1,12,0,1,3414.6961846898926,0,1,0,0,1,13,1
5,4,3,0,7,0,0,452.4044406488632,1,0,1,0,0,19,1
0,1,1,2,3,0,0,2952.82187244464,0,0,0,0,0,4,0
4,4,4,3,18,0,1,2828.047399400177,0,1,1,1,0,18,1
1,1,2,4,2,0,1,1431.7570336288381,0,0,0,0,0,4,0
0,6,3,1,7,0,1,2279.6578950408866,0,0,1,1,0,16,1
1,2,2,2,12,1,1,4400.645507075844,1,1,0,1,0,19,1
5,2,2,1,6,0,0,3804.9234167437653,1,1,0,1,1,14,1
2,2,6,1,16,1,1,1537.8439812734034,0,0,0,0,1,12,1
0,0,3,6,0,0,1,2031.1814233456373,0,0,0,0,0,0,0
0,0,0,5,1,0,1,811.721180352894,0,0,0,0,0,3,0
5,1,5,0,15,0,1,3470.8950082983697,0,0,0,0,1,5,1
1,1,2,3,1,0,1,169.98327289931336,0,0,0,0,0,2,0
5,6,7,0,13,1,0,801.1792473447865,1,0,1,0,0,18,1
0,2,2,3,3,0,0,517.815607114188,0,0,0,0,0,1,0
1,1,1,1,3,0,1,670.5278075120266,0,0,0,0,0,3,0
5,5,8,4,7,1,0,231.34130640319816,1,0,0,0,0,9,1
1,1,3,3,2,0,1,2652.571141122189,0,0,0,0,0,2,0
0,2,0,1,3,0,1,31.74764577818218,0,0,0,0,0,0,0
1,2,4,4,8,0,1,2463.9426715148197,0,0,1,0,0,5,1
0,6,7,4,16,1,1,677.6811979754601,0,1,1,0,0,9,1
0,1,3,1,4,0,1,1707.2921646953114,0,0,0,0,0,1,0
4,6,3,4,19,0,0,1052.9169438729546,0,1,0,1,1,17,1
5,1,7,2,5,0,0,4361.434332525567,1,0,1,1,0,19,1
1,2,3,3,2,0,1,2183.3482840996567,0,0,0,0,0,3,0
1,0,1,6,4,0,0,78.69238829875304,0,0,0,0,0,2,0
0,0,1,6,4,0,1,2646.439967176973,0,0,0,0,0,0,0
3,3,8,2,18,0,1,1468.0040326227406,1,0,0,1,1,6,1
3,2,7,0,18,0,0,2008.392095291478,1,1,1,1,1,7,1
1,5,7,0,12,0,1,520.0882736132871,0,1,0,1,1,11,1
0,1,2,1,4,0,0,1197.8871492492938,0,0,0,0,0,3,0
4,5,2,2,13,0,1,889.0356865674304,0,1,1,1,1,15,1
1,1,2,3,3,0,1,212.7180022226349,0,0,0,0,0,3,0
1,1,2,3,1,0,0,2904.7062116795632,0,0,0,0,0,1,0
1,0,1,2,1,0,0,1367.2475388841747,0,0,0,0,0,1,0
1,0,0,1,4,0,1,1272.3214184601925,0,0,0,0,0,2,0
1,1,2,2,0,0,0,2742.2099605526437,0,0,0,0,0,2,0
4,1,4,1,20,0,1,3921.576636399029,0,0,0,0,0,19,1
0,2,3,6,4,0,1,2193.7708387744256,0,0,0,0,0,3,0
1,2,0,5,3,0,1,791.1344761868884,0,0,0,0,0,2,0
0,2,4,1,16,1,0,4608.232962365254,0,0,0,1,0,20,1
1,1,3,6,4,0,1,101.25198226950448,0,0,0,0,0,0,0
1,2,8,1,10,0,1,3262.7429458168076,0,1,0,0,0,6,1
0,1,0,3,0,0,1,1343.5425133887359,0,0,0,0,0,2,0
0,0,0,6,4,0,1,1626.5923154030725,0,0,0,0,0,3,0
0,1,1,4,4,0,1,2662.6294505198625,0,0,0,0,0,0,0
0,2,0,5,1,0,1,2879.697377187658,0,0,0,0,0,4,0
3,2,5,2,18,0,0,4447.337861078661,1,0,1,1,0,6,1
1,0,1,6,4,0,0,2802.061837250851,0,0,0,0,0,0,0
1,1,0,3,3,0,1,2721.920489160067,0,0,0,0,0,1,0
0,1,0,1,0,0,1,476.98236171190393,0,0,0,0,0,1,0
0,1,0,2,1,0,0,1691.7688668176907,0,0,0,0,0,3,0
1,0,0,3,4,0,0,2856.302829746465,0,0,0,0,0,0,0
0,6,6,1,19,0,0,4775.886673132148,1,0,1,0,1,11,1
0,0,0,4,0,0,1,1465.177140938353,0,0,0,0,0,1,0
1,2,2,1,2,0,0,2275.298737578447,0,0,0,0,0,0,0
1,1,2,2,4,0,1,2341.0666766582312,0,0,0,0,0,1,0
3,2,6,2,9,1,0,635.271534737051,0,1,0,1,1,17,1
1,2,3,6,1,0,0,1856.966363304768,0,0,0,0,0,3,0
5,5,4,0,14,0,1,3561.656138852243,0,1,1,1,1,8,1
0,0,1,4,4,0,0,751.6873769953099,0,0,0,0,0,4,0
0,6,4,4,5,0,1,1336.2707340390866,0,0,1,1,1,18,1
1,1,3,4,0,0,1,1108.7525064009697,0,0,0,0,0,3,0
0,1,3,2,4,0,1,1046.3086710486298,0,0,0,0,0,3,0
0,2,3,2,1,0,1,2586.501951410716,0,0,0,0,0,3,0
1,3,5,1,11,0,0,502.92879369527856,0,0,0,1,1,6,1
4,1,6,3,6,1,0,3962.170027866905,1,0,1,1,1,17,1
1,2,1,1,4,0,0,2019.1365773215146,0,0,0,0,0,4,0
0,2,2,3,4,0,0,987.4502887852351,0,0,0,0,0,2,0
0,0,3,3,0,0,1,2813.457443415989,0,0,0,0,0,0,0
0,2,3,5,1,0,1,672.9467516257396,0,0,0,0,0,0,0
3,3,6,2,8,0,0,3397.071424953318,0,0,0,0,1,12,1
1,0,0,6,3,0,1,565.7874899307213,0,0,0,0,0,1,0
5,2,4,3,6,0,0,2877.3985405259496,1,1,0,0,0,7,1
0,2,1,4,3,0,0,1667.6298141643135,0,0,0,0,0,2,0
1,0,2,5,1,0,0,2015.6606979840735,0,0,0,0,0,3,0
0,5,2,3,20,0,0,3483.6043375829445,1,1,0,1,1,8,1
2,2,7,2,17,0,1,2095.884466694779,0,1,0,1,1,11,1
0,2,2,1,9,1,1,1122.5754533081526,1,0,0,1,1,17,1
3,6,7,0,17,1,1,1701.7244532939173,1,1,1,0,0,14,1
4,5,7,3,10,1,0,1469.3092089008821,0,1,1,0,1,16,1
0,5,8,4,8,1,0,785.4942051884552,1,1,1,0,0,13,1
1,0,1,5,4,0,0,39.01367563156788,0,0,0,0,0,4,0
5,6,6,3,13,1,0,3710.7794938141647,0,0,0,1,0,7,1
4,3,3,1,10,1,0,2255.738541789476,1,0,1,0,1,6,1
1,0,1,3,4,0,1,2565.2442030029088,0,0,0,0,0,4,0
1,1,4,4,13,0,0,4075.432977540174,1,1,1,1,1,15,1
0,1,1,6,2,0,1,648.3711000395191,0,0,0,0,0,1,0
3,1,4,1,7,1,1,4546.911851383421,0,1,0,0,1,8,1
0,0,1,4,2,0,0,1622.4520142687688,0,0,0,0,0,3,0
2,3,8,1,20,0,0,1958.300161289657,0,1,1,1,0,8,1
1,1,3,6,3,0,0,2850.654244642278,0,0,0,0,0,1,0
4,3,6,3,6,0,0,3183.084495653787,1,1,0,0,1,14,1
3,2,4,0,11,0,1,4266.5818592586065,0,1,1,1,1,11,1
3,3,8,0,6,1,0,4129.677404893185,0,0,0,0,0,19,1
5,4,8,2,14,0,1,4022.7341046755305,1,0,0,1,1,9,1
1,0,3,3,2,0,0,2551.149220854661,0,0,0,0,0,4,0
1,4,6,1,20,1,1,2032.1935033093232,1,1,0,1,0,19,1
1,0,0,3,1,0,1,1181.769480524407,0,0,0,0,0,1,0
1,2,0,4,4,0,1,2043.6022860509895,0,0,0,0,0,3,0
2,1,5,2,6,0,1,3851.558975872781,1,1,1,0,0,20,1
2,1,2,3,15,1,0,510.83917719309045,1,0,1,1,0,16,1
2,3,4,2,15,0,1,4710.4276137813795,0,0,0,1,0,10,1
1,2,1,4,3,0,0,2035.9174560062959,0,0,0,0,0,2,0
3,6,4,2,19,1,0,4051.6943644273324,0,0,1,1,1,19,1
3,4,5,2,14,1,0,1574.4182899550685,0,0,0,1,0,15,1
1,0,1,5,3,0,0,191.47502596639893,0,0,0,0,0,2,0
0,2,3,6,0,0,0,2819.123833117057,0,0,0,0,0,1,0
0,2,3,5,1,0,0,264.8033450170188,0,0,0,0,0,1,0
4,4,2,0,16,0,1,95.54234080872058,1,1,1,0,1,19,1
0,0,3,4,4,0,1,868.0364003875453,0,0,0,0,0,1,0
3,5,8,4,7,1,0,297.86185554094095,0,0,0,0,1,8,1
0,4,2,4,11,0,1,2887.1212480722356,1,1,1,0,1,13,1
1,1,1,1,3,0,1,757.0669879632679,0,0,0,0,0,1,0
1,1,1,3,4,0,0,152.14754383981818,0,0,0,0,0,1,0
1,5,6,1,6,1,0,3696.987370309638,0,0,0,1,1,16,1
0,1,0,6,4,0,1,821.8285176428368,0,0,0,0,0,2,0
0,2,0,5,4,0,0,1516.2042046852664,0,0,0,0,0,3,0
0,1,2,3,0,0,0,1944.8415288499,0,0,0,0,0,2,0
0,2,0,2,2,0,0,2765.607108583091,0,0,0,0,0,0,0
0,1,0,5,1,0,0,2795.2158037156214,0,0,0,0,0,4,0
0,1,1,3,4,0,0,2582.066083324734,0,0,0,0,0,1,0
3,1,5,3,20,1,1,2493.7378845390026,1,1,1,0,0,11,1
0,1,1,2,4,0,1,2718.6243862295555,0,0,0,0,0,4,0
1,1,2,6,0,0,1,1308.1587641534086,0,0,0,0,0,3,0
0,2,1,5,2,0,0,674.8818450844036,0,0,0,0,0,0,0
2,6,6,0,7,0,0,335.33461599280497,1,0,1,0,1,18,1
3,5,6,0,12,1,0,818.3103665567313,1,1,0,1,0,12,1
1,0,0,3,1,0,1,1639.460066352015,0,0,0,0,0,3,0
1,6,6,0,13,1,1,2700.0550570039463,1,1,1,0,1,5,1
1,0,3,5,0,0,0,2486.6143388638425,0,0,0,0,0,1,0
3,2,4,2,9,0,1,4900.357218732692,1,1,1,0,1,9,1
1,6,5,3,11,1,0,997.0658680245774,1,0,1,1,0,12,1
1,2,1,2,4,0,1,2918.6021469368247,0,0,0,0,0,2,0
3,4,4,2,19,1,1,4576.530947491989,1,0,1,0,0,18,1
1,2,2,2,0,0,1,1177.5982467778385,0,0,0,0,0,2,0
0,0,1,5,4,0,1,1934.816109776412,0,0,0,0,0,3,0
2,2,6,3,12,1,1,4896.594100318963,0,0,1,0,1,10,1
1,2,3,6,0,0,1,1151.936430622238,0,0,0,0,0,3,0
1,0,2,2,2,0,0,1551.8672989745776,0,0,0,0,0,4,0
0,1,0,1,4,0,1,433.21421540193097,0,0,0,0,0,4,0
1,2,3,4,0,0,1,1627.8846097389464,0,0,0,0,0,2,0
0,0,3,3,2,0,1,507.91915314062607,0,0,0,0,0,3,0
5,1,8,3,9,1,1,1625.0193172679521,1,0,1,1,1,17,1
4,2,4,3,8,0,0,3057.580317029788,0,0,1,1,0,12,1
0,2,3,6,3,0,0,938.842155708756,0,0,0,0,0,4,0
0,1,3,3,0,0,0,1153.8846160739515,0,0,0,0,0,4,0
0,2,2,0,20,0,0,4770.993597260897,1,0,1,1,0,12,1
5,4,2,1,12,0,1,3592.976780515399,0,0,0,1,1,12,1
0,1,0,1,2,0,0,451.0995774332694,0,0,0,0,0,0,0
2,5,8,0,14,1,0,1983.8511459309216,0,0,0,1,0,20,1
0,0,3,1,0,0,0,1381.2688984281012,0,0,0,0,0,2,0
1,1,1,2,2,0,1,49.78214882292364,0,0,0,0,0,1,0
0,0,2,6,3,0,0,154.59311005486848,0,0,0,0,0,4,0
1,0,1,1,1,0,1,2685.266082334469,0,0,0,0,0,1,0
1,2,1,6,1,0,0,1707.2617611709932,0,0,0,0,0,0,0
0,1,0,3,0,0,1,2959.2784834119825,0,0,0,0,0,2,0
0,2,3,4,5,0,0,950.9222697392952,1,1,0,0,1,11,1
0,2,1,3,2,0,0,465.3249431843781,0,0,0,0,0,1,0
1,1,3,4,13,1,1,252.82943022939818,0,0,0,0,0,8,1
4,2,3,2,7,1,1,2298.495796052336,0,0,1,1,0,18,1
0,2,1,3,4,0,1,856.7002571256701,0,0,0,0,0,3,0
1,1,1,4,3,0,0,1981.3159132051474,0,0,0,0,0,2,0
0,0,3,3,2,0,0,1692.3992307426765,0,0,0,0,0,3,0
3,2,3,1,14,1,0,2109.781731208222,1,1,1,1,0,13,1
1,6,4,0,16,1,0,1637.1159384493815,0,1,1,1,0,18,1
0,1,1,3,0,0,0,2139.005424386512,0,0,0,0,0,4,0
5,5,6,1,5,1,0,3079.2147882841296,0,1,1,1,0,11,1
1,2,2,4,3,0,0,2858.0394512057014,0,0,0,0,0,3,0
0,0,2,5,3,0,0,2930.1082156686875,0,0,0,0,0,1,0
0,1,3,4,2,0,0,2311.1226038574296,0,0,0,0,0,2,0
0,2,3,5,4,0,0,2574.238983502644,0,0,0,0,0,0,0
1,1,3,4,2,0,0,2236.002513292951,0,0,0,0,0,3,0
